Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,"Goods exports (BoP, current US$)",,,,,,,,,605000000,672000000,788000000,754166460,978567700,1262548990,1494502640,1683186550,2201906800,2660000000,3155392000,3441000000,3986297060,3157725680,3113768170,2970000000,4273000000,3650000000,5331000000,5661000000,5343000000,6031000000,7079000000,7507000000,7263200000,7428500000,9050197139,10592634724,10972379030,12084264961,11479103737,12026896970,13744694741,12860428586,12367040812,13798246747,17194908681,21708662781,25166243998,30555767082,38476021835,33977347462,40761915542,58262191478,61603864423,60282300134,56898749075,38572113082,34063233599,39776840227,44439893870,
Colombia,"Insurance and financial services (% of service exports, BoP)",,,,,,,,,10.06329114,9.325842697,9.010416667,7.32718894,10.33653846,9.110169492,6.940789474,8.197901808,6.389388145,6.942862297,8.061588347,6.000108599,5.603351979,7.349726849,12.47825249,14.01658768,12.91262136,14.67836257,9.440433213,10.85763293,9.921875,14.03563129,16.5,12.40426868,11.20076655,11.07186793,4.124224516,6.353936684,5.107432105,4.882996843,4.959938897,5.238713191,4.159934206,2.803870214,2.188938389,2.062929414,1.488715709,1.354428326,1.911684867,2.110221132,1.712150236,1.323220125,1.244172749,1.452200027,1.395501882,1.329821179,1.182424155,1.022736488,0.912200289,1.141656512,0.915385628,
Colombia,"Exports of goods and services (BoP, current US$)",,,,,,,,,763000000,850000000,980000000,971813120,1204395380,1543891670,1860105200,2114381700,2769685360,3389950240,3935020000,4545980000,5328289840,4306095160,4448865910,3814000000,5200000000,4505000000,6439000000,6827000000,6751000000,7322000000,8679000000,9100000000,9246100000,9948400000,10600937157,12269610830,13140661010,14211030621,13400195952,13940404312,15805109984,15062583135,14246681389,15733414821,19647838536,24704011325,28917459211,34531630340,43059178212,38572167199,45882895935,63905620973,68051796936,67304673552,64054851198,45998404724,41834157971,48238279401,54012359115,
Colombia,"Primary income receipts (BoP, current US$)",,,,,,,,,24000000,30000000,39000000,25074500,23885620,44108810,87792720,65996200,80154520,112076800,164436000,305000000,532153860,708000000,525288220,289000000,128000000,111000000,175000000,202000000,257000000,287000000,347000000,390400000,448800000,561200000,702482711.9,677523907.8,715924398.4,919834469.3,949327285.3,923079974.1,1029698251,899960508.9,702988343.1,517367112.8,660948350.8,1084793707,1576404089,1923496387,1950182032,1592738815,1674388868,2777705729,3850675698,3624492681,3997438008,4483363101,4996287062,5479059443,6108761720,
Colombia,"Communications, computer, etc. (% of service exports, BoP)",,,,,,,,,18.98734177,17.41573034,15.625,13.82488479,13.94230769,14.83050847,12.5,12.78762064,11.56007018,16.30528678,14.72548446,26.78781516,27.64545425,13.75863803,19.47422965,13.15165877,19.201726,20.70175439,18.41155235,20.75471698,23.15340909,25.48412084,27.875,25.80037665,20.77260578,20.36985595,20.66929055,20.05051883,15.33208471,15.01445204,13.79800886,14.15937125,16.81415126,15.74542682,17.26088342,19.21169393,20.49513676,20.98818026,22.88898574,19.82716875,21.36168514,22.07299269,21.8136238,19.05452263,21.82250977,22.85083622,20.68139797,20.25045528,19.78074204,20.51803784,4.507271198,
Colombia,"ICT service exports (% of service exports, BoP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6025876,15.37045155,11.41064826,11.09662595,8.704084517,8.243160952,8.522523829,8.159410066,7.664611084,7.365877511,7.839799396,7.7160778,7.474800539,7.131497605,6.459620857,6.76447429,5.283277426,5.285664744,5.45945858,4.593814089,3.843498029,4.653163153,4.176478815,4.065953762,,
Colombia,"ICT service exports (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257462970,257758800,247415030,235999230,167213490,157733490,175599380,179682820,144067140,142542110,192304780,231123424,280395855,283538593,296054525.2,310815399.8,270555601.1,298292763.1,352022204.8,322594779.5,275044644,345557466.3,324551010.1,344038204.5,,
Colombia,"Technical cooperation grants (BoP, current US$)",1300000,1180000,1840000,1940000,2150000,2290000,13510000,13340000,9740000,15840000,13280000,15990000,16090000,20170000,22340000,23870000,29610000,30930000,31740000,35610000,46010000,46200000,42630000,41110000,40830000,40630000,53950000,78830000,75730000,72350000,77760000,87750000,86580000,74980000,81200000,95950000,89530000,74440000,115540000,223790000,182380000,359800000,412610000,768280000,474840000,529550000,778570000,231650000,264210000,273770000,152030000,118050000,127190000,121310000,137010000,122080000,160460000,19000000,,
Colombia,"Grants, excluding technical cooperation (BoP, current US$)",13010000,16010000,21130000,24220000,20480000,20760000,8070000,16180000,43770000,12600000,22850000,24780000,29020000,16550000,25620000,17620000,16750000,15230000,9030000,9650000,8120000,6850000,12320000,10550000,14910000,19670000,25960000,17450000,35580000,37210000,34610000,67760000,90660000,77560000,46310000,75110000,81810000,88510000,63490000,103950000,79530000,92710000,100670000,105890000,142960000,190420000,247770000,524680000,736990000,808390000,421510000,771280000,575240000,561750000,570660000,656670000,595730000,35060000,,
Colombia,"Net capital account (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,"Net secondary income (BoP, current US$)",,,,,,,,,31000000,38000000,36000000,34101320,34742720,34571770,50916160,48214150,51000000,46030720,72820000,102000000,165000000,242029240,169375940,164000000,299000000,461000000,785000000,1001000000,964000000,898000000,1026000000,1698000000,1733800000,1138000000,1068718262,798847966,705875965.4,713324603.2,750407105.6,1454629014,1673178992,2354003590,2655805020,3308504345,3724259367,4081894867,4714191859,5152890818,5454621291,4558239034,4659428535,5051060371,4832666057,4886889770,4621643693,5429806212,5898057949,6611029440,7642681197,
Colombia,"Reserves and related items (BoP, current US$)",,,,,,,,,64750000,55400000,39460000,-1162780,182899168.1,166018844.4,-88412608.84,58659851.26,621077998.7,649096809.7,596037623.4,1539108248,934121979,3826706.362,-874078376.4,-1839242889,-380720101.2,153912354.4,1291994340,401974169.2,192972360.8,433974005,609973972.9,1762959127,1274392287,464351823.1,182303011.6,-4068403.315,1729461104,277944336.3,-1397620983,-311917331,845982985.4,1202017703,124189573.9,-197496870.7,2462619012,1723579698,22617940.46,4687822603,2571442709,1441097210,3117222721,3736592630,5321388997,6940776393,4435514343,416749507,171899537.3,535876959,1179096919,
Colombia,"Portfolio investment, net (BoP, current US$)",,,,,,,,,4000000,3000000,2000000,6017880,1085710,-41724550,3607920,2000000,2000000,3000000,2000000,11000000,2603060,2000000,6624060,2000000,3000000,1000000,-30000000,-48000000,,-179000000,4000000,-86000000,-125900000,-497600000,-211869337.9,-1436556660,-1683963823,-932667384.9,-1201743521,624809594,-174666889.2,-1127367087,325829401.7,1355200339,-229541738,1483647016,2161464467,185515159.6,1011559638,-3596426674,87969349.73,-6170778412,-4769352495,-7437998249,-11564821083,-9165823214,-4839324487,-1617169961,1296954966,
Colombia,"Foreign direct investment, net (BoP, current US$)",,,,,,,,,-48000000,-50000000,-39000000,-40119200,-17371360,-22650470,-34876560,-33068850,-14000000,-43000000,-66000000,-103000000,-51137700,-228000000,-337000000,-513721000,-561000000,-1016000000,-642000000,-293000000,-159000000,-547000000,-484000000,-432600000,-678700000,-719100000,-1297534872,-712167877.2,-2783749313,-4752800341,-2032828030,-1392371103,-2111113395,-2525823161,-1276930693,-782806305.2,-2923186787,-5439900950,-5482867063,-7606971149,-7479027027,-4530094913,-947332175.6,-6227217654,-15646168074,-8558327482,-12269755615,-7506200630,-9330450815,-10147132153,-6413355046,
Colombia,"Net errors and omissions (BoP, current US$)",,,,,,,,,12000000,-45000000,-18000000,90208600,106171120,68523179.99,-13563680,118729400,254807280,297885920,236072000,98236000,167112600,-98513560,-48379690,-263066000,74000000,-273000000,-251000000,67000000,-530000000,157000000,70000000,191500000,198500000,-115200000,473248617.4,-47842676.01,-315108732.5,-559107401.6,154126754.5,-434188308.3,17137753.34,-190522044.3,136717181.3,105402888.8,66872966.94,383602300.1,45630897.1,362072742.6,-461102570.8,-328810107.7,-599427874.1,1095614933,-190470023,761459599.2,471704924.9,319982545.5,-237006504.6,682520977.8,397543897.6,
Colombia,"Net trade in goods (BoP, current US$)",,,,,,,,,-10000000,24000000,-14000000,-148345680,128999400,279840370,-16854800,268242100,547877720,690305760,603240000,463216000,-297110710,-1572367360,-2243789480,-1494000000,246000000,-23000000,1922000000,1868000000,827000000,1474000000,1971000000,2959000000,1234100000,-1657200000,-2222771378,-2535577465,-2068231473,-2578100549,-2418093033,1800049007,2702195629,630741235.1,342589385.2,602819355,1356442846,1614296443,356227892.3,-560519605.5,964580573.6,2549259679,2356082726,6136645906,4955574180,3179224324,-4640595462,-13478638990,-9175715828,-4470335200,-5142682552,
Colombia,"Net trade in goods and services (BoP, current US$)",,,,,,,,,-95000000,-81000000,-156000000,-312724140,-28342990,121474590,-217224400,102178950,468332520,647016800,525956000,627264000,-125595840,-1719060600,-2254764420,-1952000000,-125000000,-595000000,1346000000,1325000000,565000000,1200000000,1821000000,2740000000,1188700000,-1458000000,-3277472545,-3718523193,-3284689501,-4138083503,-3911324472,571576111.8,1315805724,-967925822.5,-1326890838,-1022061949,-441984619.7,-708829178.5,-1933707279,-3409329062,-2362990533,-837494977.3,-2163903001,636043490.9,-1186588669,-3164245627,-11862598550,-18266562787,-12705450738,-8447080487,-8908420954,
Colombia,"Net primary income (BoP, current US$)",,,,,,,,,-100000000,-132000000,-173000000,-175363560,-197628040,-210789390,-185603280,-322070750,-356472320,-317618880,-340644000,-291220000,-245239470,-484228600,-968408520,-1215000000,-1575000000,-1675000000,-1748000000,-1990000000,-1745000000,-2299000000,-2305000000,-2089200000,-2021800000,-1782400000,-1458218164,-1596201065,-2062426626,-2325755029,-1696706627,-1355222711,-2156441823,-2423779971,-2631370268,-3232419348,-4064278358,-5263918595,-5689728647,-7760217996,-9552280465,-8369949948,-11227906054,-15490031940,-15008478994,-14223706114,-12522801323,-5727441039,-5228792434,-8404789216,-11771561990,
Colombia,"Net financial account (BoP, current US$)",,,,,,,,,-152000000,-220000000,-311000000,-363777780,-85057190,13780150,-365475200,-52948250,417667480,673314560,494204000,536280000,-38722710,-2059773520,-3102176690,-3266066000,-1327000000,-2082000000,132000000,403000000,-746000000,-44000000,612000000,2540300000,1099200000,-2217600000,-3193723830,-4563718969,-4956348894,-6309621330,-4703497239,236794106.3,849680646.8,-1228224247,-1165738905,-840574063.1,-715130643.7,-1507250606,-2863613170,-5654583498,-6921752278,-4978016000,-9331808394,-8707313145,-11552871629,-11739602372,-19292051254,-18244215068,-12273191727,-9558319285,-12639757849,
Colombia,Current account balance (% of GDP),,,,,,,,,-2.751579576,-2.713104593,-4.070371324,-5.805169616,-2.205286575,-0.530673746,-2.844872097,-1.31065309,1.061573006,1.928146471,1.109600307,1.567779358,-0.61625981,-5.389799347,-7.836670825,-7.753714797,-3.662446287,-5.184211253,1.096086751,0.923754332,-0.550844053,-0.508344948,1.132846276,4.776355811,1.541793294,-3.164034759,-4.488146052,-4.881644259,-4.77689887,-5.391468629,-4.934416344,0.778526883,0.833488258,-1.0565968,-1.32953874,-0.999538431,-0.667913771,-1.302411076,-1.804855893,-2.92486902,-2.672882294,-1.9997089,-3.05217377,-2.931023977,-3.066159168,-3.27367245,-5.185811513,-6.325503281,-4.255700451,-3.28453266,-3.938202179,
Colombia,"Current account balance (BoP, current US$)",,,,,,,,,-164000000,-175000000,-293000000,-453986380,-191228310,-54743030,-351911520,-171677650,162860200,375428640,258132000,438044000,-205835310,-1961259960,-3053797000,-3003000000,-1401000000,-1809000000,383000000,336000000,-216000000,-201000000,542000000,2348800000,900700000,-2102400000,-3666972448,-4515876293,-4641240162,-5750513928,-4857623994,670982414.6,832542893.4,-1037702203,-1302456087,-945976951.9,-782003610.7,-1890852906,-2909244067,-6016656241,-6460649707,-4649205892,-8732380520,-9802928078,-11362401606,-12501061971,-19763756179,-18564197614,-12036185223,-10240840263,-13037301747,
Colombia,"Personal remittances, paid (current US$)",,,,,,,,,,,13000000,13038740.16,15199939.73,14305560.11,14431679.73,16998100.28,19626840.59,21015359.88,16000000,20000000,39045898.44,53062198.64,35328319.55,48000000,72000000,98000000,31000000,32000000,14000000,17000000,44000000,105000000,79200000,84900000,145656797.6,149887650.5,140224314.5,112029278.9,151320537.8,246709450,219135624.6,204463328.5,157548258.7,64952909.2,50532704.17,56161403.61,65526905.96,95056912.52,88291702.77,124475460.9,151325691.9,222951900,246242647.2,277970422,399081655.6,333683053.2,258624567,291727376.4,312663936.1,
Colombia,"Secondary income, other sectors, payments (BoP, current US$)",,,,,,,,,5000000,17000000,11000000,9026820,7599970,5960650,5607920,26000000,26000000,31502560,28756000,6000000,6000000,6716640,10832080,13000000,14000000,17000000,,13000000,19000000,16000000,2000000,31000000,123500000,212000000,144103870,199993215.1,180438584.6,176017386.3,146993546.4,237067039.4,228451313.2,293112754.4,300120405.1,248659460,263849668.7,226545804.6,266383106.7,406360430.6,362157932,577240850.7,865897880.6,984469639.9,1084468715,1075966577,1101962337,813070372.6,804848912.6,857725416.4,922665181.6,
Colombia,"Foreign direct investment, net outflows (% of GDP)",,,,,,,,,,,0.055568209,0.038475619,0.012520644,0.011556395,0.04861104,0.030537536,0.071701392,0.112988776,0.176241662,0.085897089,0.31735828,0.101680848,0.074419961,0.269247294,0.060125813,0.020060519,0.09157905,0.07148099,0.112208974,0.073343301,0.033441956,0.049414785,0.085588614,0.361191183,0.182320694,0.276951607,0.337512256,0.758878448,0.808581869,0.13405404,0.325715964,0.016412956,0.874582646,0.990779259,0.164371869,3.303131521,0.786495653,0.621659572,1.2763692,1.507417775,1.916319071,2.517483564,-0.16358444,2.003862763,1.023045659,1.43713756,1.597225055,1.183349549,1.547141103,
Colombia,"Foreign direct investment, net outflows (BoP, current US$)",,,,,,,,,,,4000000,3008940,1085710,1192130,6013200,4000000,11000000,22000000,41000000,24000000,106000000,37000000,29000000,104279000,23000000,7000000,32000000,26000000,44000000,29000000,16000000,24300000,50000000,240000000,148962389.6,256200396.4,327927276.9,809416020.8,795998232.1,115536027.2,325346528,16119450.89,856767431.1,937687150.3,192449086.9,4795518061,1267750972,1278796391,3085124368,3504657903,5482658782,8419825465,-606202092.8,7652082779,3898950996,4217736436,4517351920,3689564075,5121764827,
Colombia,"Travel services (% of service imports, BoP)",,,,,,,,,24.69135802,20.84805654,19.76047904,18.90309203,20.96785378,22.50281698,25.9239041,24.27760317,25.02611676,23.796,25.44018522,27.10078943,20.50444506,22.08387251,19.24116014,24.19354839,25.34668721,21.93412754,36.28266033,38.97015799,32.21556886,31.56549521,25.94285714,28.09050773,31.58309915,29.90477011,32.29320258,30.69753024,33.00924198,32.80143527,32.80720734,32.22799042,30.75263076,30.61665293,30.28598857,29.82056279,27.86756277,28.17898505,27.9706884,27.90532777,27.51891397,28.21163707,27.39312261,27.20331371,28.79931062,29.48398399,32.56854649,35.34984643,37.64031571,35.97427915,36.16824977,
Colombia,"Transport services (% of service imports, BoP)",,,,,,,,,34.85596708,38.0565371,43.77245509,46.33882976,45.39256994,45.49364686,42.15821782,40.32210268,44.33928827,40.93501726,40.99599492,37.21884259,45.32021967,46.08688852,51.08936614,42.23502304,39.20647149,34.40784863,30.18408551,27.24985372,34,35.52715655,33.58285714,31.41280353,30.47872603,34.11470677,43.24434473,41.96645444,35.96237557,35.8038873,38.13842032,37.41783732,38.16310844,37.42857417,34.1191124,35.76065451,38.33337755,39.96217161,37.57338634,38.51984219,38.11210026,29.22404251,29.32089064,27.91335686,28.48858657,23.60795507,23.22032646,23.39394204,23.05408062,22.75974611,23.21067107,
Colombia,"Imports of goods, services and primary income (BoP, current US$)",,,,,,,,,982000000,1093000000,1348000000,1484975320,1454252030,1677315280,2350725600,2400269700,2737979680,3172629120,3914144000,4514936000,6231279010,7217384360,8197327070,7270000000,7028000000,6886000000,7016000000,7694000000,8188000000,8708000000,9510000000,8839600000,10528000000,13750000000,16039110579,18261858997,19203701536,21594703621,19957554336,15647130886,17675444334,19354249438,18907930838,20505263231,24815049864,31761552805,38117299227,47624673785,56924631242,49372350939,60949093858,81537315151,88097540297,88317117975,92437689078,74475771651,64764688204,70569208547,80801103778,
Colombia,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,8000000,7000000,10000000,1002980,6514260,8344910,8418480,4856600,8081640,7005120,5008000,,11000000,11000000,11000000,12000000,10000000,7000000,7000000,10000000,10000000,12000000,13000000,19000000,17400000,18600000,19568950,28944760,60648380,60221550,61699170,69127270,73802760,77225080,86300600,75542410,82270270,118088950,126779460,187900030,263035815.4,298569416,362407787.4,424664387.4,526909688.7,560551643.3,525973319.7,471320169,438586639.1,420367278.7,471373836.5,
Colombia,"Service imports (BoP, current US$)",,,,,,,,,243000000,283000000,334000000,382025120,383170070,439708460,565972160,597258300,647323760,773239200,856912000,940932000,1170477910,1295062720,1346072680,1302000000,1298000000,1427000000,1684000000,1709000000,1670000000,1565000000,1750000000,1812000000,2028300000,2320700000,2605441185,2859921835,3384740009,3686748613,3414323653,3141980237,3446805147,3800821607,3549120800,3560049378,4251357321,5318474165,6041150386,6824672715,7910727483,7981574393,9640966120,11144031910,12590095361,13365843370,14378105210,12214215438,11300659281,12438184462,13338203646,
Colombia,"Goods imports (BoP, current US$)",,,,,,,,,615000000,648000000,802000000,902512140,849568300,982708620,1511357440,1414944450,1654029080,1969694240,2552152000,2977784000,4283407770,4730093040,5357557650,4464000000,4027000000,3673000000,3409000000,3793000000,4516000000,4557000000,5108000000,4548000000,6029100000,9085700000,11272968517,13128212189,13040610502,14662365510,13897196770,10226847963,11042499113,12229687350,12024451426,13195427392,15838465835,20094366338,24810016105,31116286688,37511441261,31428087783,38405832816,52125545572,56648290244,57103075809,61539344538,52050752073,43238949428,44247175427,49582576422,
